,Company,gvkey,state,year,PerCapitaIncome,GDP_per_capita,debt_at,debt_assets,debt_ebitda,cash_debt,flood_count,heat_count,tornado_count,tropical_storm_count,wildfire_count,winter_storm_count,flood_crop,heat_crop,tornado_crop,tropical_storm_crop,wildfire_crop,winter_storm_crop,flood_property,heat_property,tornado_property,tropical_storm_property,wildfire_property,winter_storm_property,flood_injury,heat_injury,tornado_injury,tropical_storm_injury,wildfire_injury,winter_storm_injury,flood_death,heat_death,tornado_death,tropical_storm_death,wildfire_death,winter_storm_death,avg_tornado_scale,flood_dummy,heat_dummy,tornado_dummy,tropical_storm_dummy,wildfire_dummy,winter_storm_dummy,Rating_num
6448,Builders FirstSource Inc,163036,Texas,2008,39271,0.0508601676931778,0.466,0.674,6.827000000000001,0.17600000000000002,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6449,Koppers Holdings Inc,163113,Pennsylvania,2008,41512,0.0461080050125731,0.642,0.993,2.447,0.095,56.0,2.0,5.0,6.0,12.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,270000.0,0.0,1505000.0,100000.0,0.0,17020000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4,1,1,1,1,1,1,6
6450,Horizon Lines Inc,163586,North Carolina,2008,37687,0.0443704992637051,0.652,0.852,4.979,0.071,6.0,3.0,65.0,25.0,3.0,9.0,0.0,0.0,570000.0,0.0,0.0,0.0,10000.0,0.0,22457000.0,180000.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.6615384615384616,1,1,1,1,1,1,6
6451,ITC Holdings Corp,163669,Michigan,2008,35700,0.0388051279148687,0.624,0.76,6.0920000000000005,0.051,28.0,0.0,16.0,0.0,1.0,357.0,5000.0,0.0,0.0,0.0,0.0,0.0,19295000.0,0.0,650000.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.625,1,0,1,0,1,1,4
6452,Spansion Inc,163772,California,2008,43890,0.0543702758500994,0.391,0.6,4.6739999999999995,0.099,7.0,45.0,7.0,0.0,67.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,1110000.0,0.0,188100000.0,790000.0,0.0,6.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4285714285714286,1,1,1,0,1,1,7
6453,Maidenform Brands Inc,163879,New Jersey,2008,52005,0.0568075177733211,0.313,0.614,1.4980000000000002,0.225,38.0,1.0,0.0,24.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,5
6454,Alon USA Energy Inc,163939,Texas,2008,39271,0.0508601676931778,0.37799999999999995,0.777,-7.362,0.105,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6455,Dresser-Rand Group Inc,163948,Texas,2008,39271,0.0508601676931778,0.18600000000000003,0.59,1.131,0.18899999999999997,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,5
6456,Eddie Bauer Holdings Inc,164058,Washington,2008,44558,0.0541883697785098,0.373,0.684,4.5969999999999995,0.073,13.0,1.0,3.0,0.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,525000.0,0.0,2522000.0,3085000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1,1,1,0,1,1,6
6457,Tronox Holdings plc,164363,Connecticut,2008,61165,0.067852443846266,0.29600000000000004,0.743,6.375,0.07400000000000001,30.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,112000.0,0.0,0.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,9
6458,Boulder Brands Inc,164408,Colorado,2008,42689,0.0523199031439364,0.163,0.29100000000000004,-32.815,0.004,15.0,0.0,40.0,0.0,9.0,305.0,13500.0,0.0,0.0,0.0,0.0,0.0,346000.0,0.0,147080000.0,0.0,6080000.0,30000.0,0.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.275,1,0,1,0,1,1,6
6459,Spirit Aerosystems Holdings Inc,164494,Kansas,2008,40791,0.0455203135527671,0.16699999999999998,0.62,0.987,0.087,88.0,0.0,218.0,0.0,0.0,33.0,121950.0,0.0,2900000.0,0.0,0.0,0.0,399250.0,0.0,105952500.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.5642201834862386,1,0,1,0,0,1,5
6460,ACCO Brands Corp,164506,Illinois,2008,43267,0.0508927642641373,0.44299999999999995,0.773,4.141,0.055999999999999994,186.0,17.0,55.0,0.0,0.0,170.0,18870100.0,0.0,0.0,0.0,0.0,0.0,62389000.0,0.0,17357000.0,0.0,0.0,10320000.0,8.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6,1,1,1,0,0,1,5
6461,Complete Production Services Inc,164543,Texas,2008,39271,0.0508601676931778,0.382,0.523,1.653,0.301,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,5
6462,Town Sports International Holdings Inc,164606,Florida,2008,39247,0.0405332993654501,0.629,0.98,2.846,0.17,17.0,0.0,56.0,80.0,15.0,0.0,25000000.0,0.0,0.0,305000.0,0.0,0.0,69144200.0,0.0,10910590.0,86909000.0,16980000.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.2678571428571428,1,0,1,1,1,0,6
6463,Hercules Offshore Inc,164607,Texas,2008,39271,0.0508601676931778,0.27899999999999997,0.466,2.9810000000000003,0.109,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,5
6464,Ameriprise Financial Inc,164708,Minnesota,2008,43104,0.0504794151649566,0.019,0.93,2.803,0.008,17.0,0.0,49.0,0.0,0.0,238.0,9310000.0,0.0,2660000.0,0.0,0.0,0.0,10651000.0,0.0,40040000.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7346938775510203,1,0,1,0,0,1,3
6465,American Railcar Industries Inc,165358,Missouri,2008,37054,0.0424873681530933,0.40399999999999997,0.552,3.7030000000000003,0.166,267.0,28.0,108.0,2.0,0.0,83.0,59235000.0,0.0,0.0,0.0,0.0,0.0,40037000.0,0.0,98054500.0,300000.0,0.0,9152000.0,0.0,0.0,242.0,2.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,1.6481481481481481,1,1,1,1,0,1,5
6466,Coleman Cable Inc,165640,Illinois,2008,43267,0.0508927642641373,0.635,0.8220000000000001,4.29,0.05,186.0,17.0,55.0,0.0,0.0,170.0,18870100.0,0.0,0.0,0.0,0.0,0.0,62389000.0,0.0,17357000.0,0.0,0.0,10320000.0,8.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6,1,1,1,0,0,1,5
6467,Western Refining Inc,165652,Texas,2008,39271,0.0508601676931778,0.428,0.782,4.986000000000001,0.04,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6468,Viacom Inc,165675,New York,2008,48328,0.0573397772151329,0.385,0.687,2.57,0.113,45.0,9.0,2.0,15.0,2.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,822000.0,0.0,45000.0,70500.0,0.0,1925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,4
6469,Aventine Renewable Energy Holdings Inc,165734,Illinois,2008,43267,0.0508927642641373,0.38299999999999995,0.555,6.362,0.11599999999999999,186.0,17.0,55.0,0.0,0.0,170.0,18870100.0,0.0,0.0,0.0,0.0,0.0,62389000.0,0.0,17357000.0,0.0,0.0,10320000.0,8.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6,1,1,1,0,0,1,6
6470,Live Nation Entertainment Inc,165746,California,2008,43890,0.0543702758500994,0.265,0.6679999999999999,5.909,0.037000000000000005,7.0,45.0,7.0,0.0,67.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,1110000.0,0.0,188100000.0,790000.0,0.0,6.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4285714285714286,1,1,1,0,1,1,6
6471,NightHawk Radiology Holdings Inc,165844,Arizona,2008,35563,0.0412814739023005,0.38299999999999995,0.48200000000000004,2.865,0.184,7.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,777000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,6
6472,NTELOS Holdings Corp,165845,Virginia,2008,45437,0.0511017686100816,0.6609999999999999,0.8059999999999999,2.8369999999999997,0.193,35.0,0.0,47.0,22.0,3.0,21.0,1000.0,0.0,0.0,0.0,0.0,0.0,21000.0,0.0,45514000.0,100000.0,30000.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553191489361702,1,0,1,1,1,1,5
6473,HealthSpring Inc,165855,Tennessee,2008,34830,0.0402646472274675,0.201,0.507,1.225,0.10800000000000001,6.0,1.0,56.0,0.0,0.0,64.0,0.0,0.0,1000000.0,0.0,0.0,0.0,214000.0,0.0,271779000.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,2.25,1,1,1,0,0,1,6
6474,H&E Equipment Services Inc,165856,Louisiana,2008,37891,0.048536766055263005,0.531,0.716,2.193,0.14400000000000002,3.0,0.0,82.0,88.0,0.0,2.0,0.0,0.0,0.0,251900000.0,0.0,0.0,10000.0,0.0,13763300.0,83031000.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.3902439024390243,1,0,1,1,0,1,5
6475,Fidelity National Information Services Inc,165993,Florida,2008,39247,0.0405332993654501,0.41600000000000004,0.59,4.697,0.077,17.0,0.0,56.0,80.0,15.0,0.0,25000000.0,0.0,0.0,305000.0,0.0,0.0,69144200.0,0.0,10910590.0,86909000.0,16980000.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.2678571428571428,1,0,1,1,1,0,5
6476,Hughes Communications Inc,166208,Maryland,2008,49428,0.0521244194115531,0.509,0.73,4.06,0.10800000000000001,21.0,0.0,8.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,215000.0,0.0,1442000.0,30000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1,0,1,1,0,1,6
6477,NYSE Euronext,166451,New York,2008,48328,0.0573397772151329,0.174,0.433,2.072,0.10099999999999999,45.0,9.0,2.0,15.0,2.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,822000.0,0.0,45000.0,70500.0,0.0,1925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,2
6478,Embarq Corp,174130,Kansas,2008,40791,0.0455203135527671,0.6659999999999999,0.981,2.191,0.188,88.0,0.0,218.0,0.0,0.0,33.0,121950.0,0.0,2900000.0,0.0,0.0,0.0,399250.0,0.0,105952500.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.5642201834862386,1,0,1,0,0,1,4
6479,Windstream Holdings Inc,174490,Arkansas,2008,31940,0.0344451347930844,0.662,0.9279999999999999,3.228,0.138,95.0,2.0,110.0,63.0,1.0,82.0,6385000.0,0.0,200000.0,200000.0,0.0,0.0,124631000.0,0.0,369696000.0,34682000.0,0.0,0.0,0.0,4.0,225.0,3.0,1.0,0.0,4.0,0.0,21.0,1.0,0.0,0.0,2.0727272727272728,1,1,1,1,1,1,5
6480,Travel Plus Leisure Co,174729,Florida,2008,39247,0.0405332993654501,0.342,0.6659999999999999,4.303,0.001,17.0,0.0,56.0,80.0,15.0,0.0,25000000.0,0.0,0.0,305000.0,0.0,0.0,69144200.0,0.0,10910590.0,86909000.0,16980000.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.2678571428571428,1,0,1,1,1,0,4
6481,Western Union Co,175263,Colorado,2008,42689,0.0523199031439364,0.5660000000000001,1.0,2.0909999999999997,0.192,15.0,0.0,40.0,0.0,9.0,305.0,13500.0,0.0,0.0,0.0,0.0,0.0,346000.0,0.0,147080000.0,0.0,6080000.0,30000.0,0.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.275,1,0,1,0,1,1,3
6482,Bare Escentuals Inc,175399,New York,2008,48328,0.0573397772151329,1.014,1.256,1.3159999999999998,0.297,45.0,9.0,2.0,15.0,2.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,822000.0,0.0,45000.0,70500.0,0.0,1925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,6
6483,SuperMedia Inc,175739,Texas,2008,39271,0.0508601676931778,5.216,5.9,6.769,0.036000000000000004,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6484,Venoco Inc,176070,Colorado,2008,42689,0.0523199031439364,0.5379999999999999,0.8540000000000001,4.95,0.158,15.0,0.0,40.0,0.0,9.0,305.0,13500.0,0.0,0.0,0.0,0.0,0.0,346000.0,0.0,147080000.0,0.0,6080000.0,30000.0,0.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.275,1,0,1,0,1,1,6
6485,Spectra Energy Corp,176282,Texas,2008,39271,0.0508601676931778,0.419,0.677,4.6419999999999995,0.102,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,4
6486,National CineMedia Inc,176523,Colorado,2008,42689,0.0523199031439364,1.511,2.003,4.463,0.038,15.0,0.0,40.0,0.0,9.0,305.0,13500.0,0.0,0.0,0.0,0.0,0.0,346000.0,0.0,147080000.0,0.0,6080000.0,30000.0,0.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.275,1,0,1,0,1,1,6
6487,Domtar Corp,176760,South Carolina,2008,32962,0.0357248935525666,0.293,0.58,2.637,0.133,1.0,0.0,65.0,11.0,1.0,2.0,0.0,0.0,1025000.0,0.0,0.0,0.0,0.0,0.0,5922000.0,24750.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1,0,1,1,1,1,5
6488,PAETEC Holding Corp,176833,New York,2008,48328,0.0573397772151329,0.531,0.7170000000000001,4.127,0.11199999999999999,45.0,9.0,2.0,15.0,2.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,822000.0,0.0,45000.0,70500.0,0.0,1925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,6
6489,SandRidge Energy Inc,176899,Oklahoma,2008,38568,0.0435438389348963,0.361,0.47600000000000003,2.189,0.254,48.0,2.0,85.0,1.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,19251000.0,25000.0,278000.0,20000.0,0.0,1.0,159.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.5647058823529412,1,1,1,1,1,1,6
6490,Cinemark Holdings Inc,177108,Texas,2008,39271,0.0508601676931778,0.504,0.687,4.881,0.122,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6491,Orbitz Worldwide Inc,177953,Illinois,2008,43267,0.0508927642641373,0.311,0.6579999999999999,5.202999999999999,0.057999999999999996,186.0,17.0,55.0,0.0,0.0,170.0,18870100.0,0.0,0.0,0.0,0.0,0.0,62389000.0,0.0,17357000.0,0.0,0.0,10320000.0,8.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6,1,1,1,0,0,1,6
6492,Virgin Mobile USA Inc,178568,New Jersey,2008,52005,0.0568075177733211,1.004,2.2769999999999997,3.1860000000000004,0.057,38.0,1.0,0.0,24.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,6
6493,Abraxis BioScience Inc,178855,California,2008,43890,0.0543702758500994,0.0,0.21600000000000003,0.0,-0.009000000000000001,7.0,45.0,7.0,0.0,67.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,1110000.0,0.0,188100000.0,790000.0,0.0,6.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4285714285714286,1,1,1,0,1,1,5
6494,American Water Works Co Inc,179437,New Jersey,2008,52005,0.0568075177733211,0.431,0.647,6.27,0.063,38.0,1.0,0.0,24.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,4
6495,Philip Morris International Inc,179621,New York,2008,48328,0.0573397772151329,0.25,0.5820000000000001,0.753,0.336,45.0,9.0,2.0,15.0,2.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,822000.0,0.0,45000.0,70500.0,0.0,1925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,3
6496,Dr Pepper Snapple Group Inc,179700,Texas,2008,39271,0.0508601676931778,0.331,0.594,2.983,0.109,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,4
6497,Scripps Networks Interactive Inc,180167,Tennessee,2008,34830,0.0402646472274675,0.17600000000000002,0.364,0.552,0.424,6.0,1.0,56.0,0.0,0.0,64.0,0.0,0.0,1000000.0,0.0,0.0,0.0,214000.0,0.0,271779000.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,2.25,1,1,1,0,0,1,3
6498,Black Knight Inc,180272,Florida,2008,39247,0.0405332993654501,0.193,0.35200000000000004,0.731,1.0070000000000001,17.0,0.0,56.0,80.0,15.0,0.0,25000000.0,0.0,0.0,305000.0,0.0,0.0,69144200.0,0.0,10910590.0,86909000.0,16980000.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.2678571428571428,1,0,1,1,1,0,5
6499,ILG Inc,180395,Florida,2008,39247,0.0405332993654501,0.113,0.557,0.705,0.307,17.0,0.0,56.0,80.0,15.0,0.0,25000000.0,0.0,0.0,305000.0,0.0,0.0,69144200.0,0.0,10910590.0,86909000.0,16980000.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.2678571428571428,1,0,1,1,1,0,5
6500,WellCare Health Plans Inc,260778,Florida,2008,39247,0.0405332993654501,0.069,0.63,1.391,0.218,17.0,0.0,56.0,80.0,15.0,0.0,25000000.0,0.0,0.0,305000.0,0.0,0.0,69144200.0,0.0,10910590.0,86909000.0,16980000.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.2678571428571428,1,0,1,1,1,0,6
6501,Blackboard Inc,264386,Virginia,2008,45437,0.0511017686100816,0.281,0.595,3.285,0.21600000000000003,35.0,0.0,47.0,22.0,3.0,21.0,1000.0,0.0,0.0,0.0,0.0,0.0,21000.0,0.0,45514000.0,100000.0,30000.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553191489361702,1,0,1,1,1,1,5
6502,WCA Waste Corp,264388,Texas,2008,39271,0.0508601676931778,0.47100000000000003,0.598,3.903,0.154,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6503,Cardtronics plc,264397,Texas,2008,39271,0.0508601676931778,0.5710000000000001,0.838,4.795,0.115,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6504,21st Century Oncology Holdings Inc,265008,Florida,2008,39247,0.0405332993654501,0.517,0.6459999999999999,2.614,0.14,17.0,0.0,56.0,80.0,15.0,0.0,25000000.0,0.0,0.0,305000.0,0.0,0.0,69144200.0,0.0,10910590.0,86909000.0,16980000.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.2678571428571428,1,0,1,1,1,0,6
6505,Dune Energy Inc,266163,Texas,2008,39271,0.0508601676931778,0.509,0.7090000000000001,3.2060000000000004,0.126,22.0,24.0,124.0,44.0,116.0,11.0,187500000.0,500000.0,0.0,0.0,2050000.0,0.0,20480500.0,50000.0,56930000.0,397890000.0,6748600.0,0.0,0.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,1,1,1,1,1,1,6
6506,Alpharma Inc.,1034,New Jersey,2007,50723,0.0553642967151558,0.192,0.36700000000000005,2.762,0.21100000000000002,50.0,0.0,0.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,129500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,6
6507,American Airlines Group Inc,1045,Texas,2007,36646,0.0494386514122639,0.426,0.991,5.195,0.065,146.0,0.0,216.0,5.0,16.0,75.0,0.0,0.0,75000.0,0.0,0.0,228000.0,11942000.0,0.0,94854500.0,60000.0,185200.0,1971000.0,3.0,0.0,35.0,0.0,5.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1.425233644859813,1,0,1,1,1,1,6
6508,Pinnacle West Capital Corp,1075,Arizona,2007,35789,0.0425192710193669,0.302,0.6920000000000001,3.4389999999999996,0.049,14.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,4
6509,Abbott Laboratories,1078,Illinois,2007,42381,0.0510594235950505,0.336,0.597,1.767,0.24100000000000002,100.0,38.0,23.0,0.0,2.0,47.0,500000.0,0.0,0.0,0.0,0.0,0.0,11825000.0,0.0,347000.0,0.0,2050000.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,1,1,1,0,1,1,2
6510,Advanced Micro Devices Inc,1161,California,2007,43629,0.0539394241334923,0.35600000000000004,0.601,185.821,0.182,6.0,36.0,6.0,0.0,66.0,14.0,0.0,0.0,0.0,0.0,42610000.0,0.0,695000.0,0.0,178100.0,0.0,1326315000.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,1,1,1,0,1,1,6
6511,Aetna Inc.,1177,Connecticut,2007,57861,0.0673034953377541,0.053,0.8059999999999999,0.813,0.044000000000000004,5.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1,0,1,0,0,1,3
6512,Alaska Air Group Inc.,1230,Washington,2007,43130,0.0536232198065274,0.287,0.785,3.4930000000000003,0.141,9.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60457000.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,5
6513,Matson Inc,1254,Hawaii,2007,40605,0.0495744009728846,0.19899999999999998,0.542,1.922,0.087,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3
